Tesla V100-PCIE-32GB Training and Evaluation Results
Epoch	Train Loss
Epoch: 1	Train loss: 3.199e-01	Val loss: 4.211e-02	 Learning rate: 0.00025
Epoch: 268	Train loss: 1.093e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 269	Train loss: 1.093e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 270	Train loss: 1.093e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 271	Train loss: 1.093e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 272	Train loss: 1.093e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 273	Train loss: 1.093e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 274	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 275	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 276	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 277	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 278	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 279	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 280	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 281	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 282	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 283	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 284	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 285	Train loss: 1.092e-02	Val loss: 1.146e-02	 Learning rate: 1.52587890625e-08
Epoch: 286	Train loss: 1.092e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 287	Train loss: 1.092e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 288	Train loss: 1.092e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 289	Train loss: 1.092e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 290	Train loss: 1.092e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 291	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 292	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 293	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 294	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 295	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 296	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 297	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 298	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 299	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 300	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 301	Train loss: 1.091e-02	Val loss: 1.145e-02	 Learning rate: 1.52587890625e-08
Epoch: 302	Train loss: 1.091e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 303	Train loss: 1.091e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 304	Train loss: 1.091e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 305	Train loss: 1.091e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 306	Train loss: 1.091e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 307	Train loss: 1.091e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 308	Train loss: 1.091e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 309	Train loss: 1.090e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 310	Train loss: 1.090e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 311	Train loss: 1.090e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 312	Train loss: 1.090e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 313	Train loss: 1.090e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 314	Train loss: 1.090e-02	Val loss: 1.144e-02	 Learning rate: 1.52587890625e-08
Epoch: 315	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 316	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 317	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 318	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 319	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 320	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 321	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 322	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 323	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 324	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 325	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 326	Train loss: 1.090e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 327	Train loss: 1.089e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 328	Train loss: 1.089e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 329	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 330	Train loss: 1.089e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 331	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 332	Train loss: 1.089e-02	Val loss: 1.143e-02	 Learning rate: 1.52587890625e-08
Epoch: 333	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 334	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 335	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 336	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 337	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 338	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 339	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 340	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 341	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 342	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 343	Train loss: 1.089e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 344	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 345	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 346	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 347	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 348	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 349	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 350	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 351	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 352	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 353	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 354	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 355	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 356	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 357	Train loss: 1.088e-02	Val loss: 1.142e-02	 Learning rate: 1.52587890625e-08
Epoch: 358	Train loss: 1.088e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 359	Train loss: 1.088e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 360	Train loss: 1.088e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 361	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 362	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 363	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 364	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 365	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 366	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 367	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 368	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 369	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 370	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 371	Train loss: 1.087e-02	Val loss: 1.141e-02	 Learning rate: 1.52587890625e-08
Epoch: 372	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 373	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 374	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 375	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 376	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 377	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 378	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 379	Train loss: 1.087e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 380	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 381	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 382	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 383	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 384	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 385	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 386	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 387	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 388	Train loss: 1.086e-02	Val loss: 1.140e-02	 Learning rate: 1.52587890625e-08
Epoch: 389	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 390	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 391	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 392	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 393	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 394	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 395	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 396	Train loss: 1.086e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 397	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 398	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 399	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 400	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 401	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 402	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 403	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 404	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 405	Train loss: 1.085e-02	Val loss: 1.139e-02	 Learning rate: 1.52587890625e-08
Epoch: 406	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 407	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 408	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 409	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 410	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 411	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 412	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 413	Train loss: 1.085e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 414	Train loss: 1.084e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 415	Train loss: 1.084e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 416	Train loss: 1.084e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 417	Train loss: 1.084e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 418	Train loss: 1.084e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 419	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 420	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 421	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 422	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 423	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 424	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 425	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 426	Train loss: 1.084e-02	Val loss: 1.138e-02	 Learning rate: 1.52587890625e-08
Epoch: 427	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 428	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 429	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 430	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 431	Train loss: 1.084e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 432	Train loss: 1.083e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 433	Train loss: 1.083e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 434	Train loss: 1.083e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 435	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 436	Train loss: 1.083e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 437	Train loss: 1.083e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 438	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 439	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 440	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 441	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 442	Train loss: 1.083e-02	Val loss: 1.137e-02	 Learning rate: 1.52587890625e-08
Epoch: 443	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 444	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 445	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 446	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 447	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 448	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 449	Train loss: 1.083e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 450	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 451	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 452	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 453	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 454	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 455	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 456	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 457	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 458	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 459	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 460	Train loss: 1.082e-02	Val loss: 1.136e-02	 Learning rate: 1.52587890625e-08
Epoch: 461	Train loss: 1.082e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 462	Train loss: 1.082e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 463	Train loss: 1.082e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 464	Train loss: 1.082e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 465	Train loss: 1.082e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 466	Train loss: 1.082e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 467	Train loss: 1.082e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 468	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 469	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 470	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 471	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 472	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 473	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 474	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 475	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 476	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 477	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 478	Train loss: 1.081e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 479	Train loss: 1.081e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 480	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 481	Train loss: 1.081e-02	Val loss: 1.135e-02	 Learning rate: 1.52587890625e-08
Epoch: 482	Train loss: 1.081e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 483	Train loss: 1.081e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 484	Train loss: 1.081e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 485	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 486	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 487	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 488	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 489	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 490	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 491	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 492	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 493	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 494	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 495	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 496	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 497	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 498	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 499	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 500	Train loss: 1.080e-02	Val loss: 1.134e-02	 Learning rate: 1.52587890625e-08
Epoch: 501	Train loss: 1.080e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 502	Train loss: 1.080e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 503	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 504	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 505	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 506	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 507	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 508	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 509	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 510	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 511	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 512	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 513	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 514	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 515	Train loss: 1.079e-02	Val loss: 1.133e-02	 Learning rate: 1.52587890625e-08
Epoch: 516	Train loss: 1.079e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 517	Train loss: 1.079e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 518	Train loss: 1.079e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 519	Train loss: 1.079e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 520	Train loss: 1.079e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 521	Train loss: 1.079e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 522	Train loss: 1.079e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 523	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 524	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 525	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 526	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 527	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 528	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 529	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 530	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 531	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 532	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 533	Train loss: 1.078e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 534	Train loss: 1.078e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
